Day;Rate_Price
5441;0.1812
5442;0.1802
5443;0.1818
5444;0.1818
5445;0.1816
5446;0.1811
5447;0.1811
5448;0.1806
5449;0.18
5450;0.1783
5451;0.1773
5452;0.1774
5453;0.1772
5454;0.177
5455;0.1752
5456;0.1747
5457;0.1752
5458;0.1744
5459;0.1745
5460;0.1746
5461;0.1739
5462;0.1736
5463;0.1732
5464;0.1728
5465;0.1716
5466;0.1722
5467;0.172
5468;0.1724
5469;0.1722
5470;0.1708
5471;0.1701
5472;0.1699
5473;0.1697
5474;0.1689
5475;0.169
5476;0.1693
5477;0.1694
5478;0.1695
5479;0.1688
5480;0.1685
5481;0.1685
5482;0.1682
5483;0.1679
5484;0.1675
5485;0.1654
5486;0.1657
5487;0.1652
5488;0.1645
5489;0.1653
5490;0.1638
5491;0.165
5492;0.1648
5493;0.1639
5494;0.163
5495;0.163
5496;0.1625
5497;0.1626
5498;0.163
5499;0.1626
5500;0.1622
5501;0.1623
5502;0.1624
5503;0.1618
5504;0.1612
5505;0.1596
5506;0.1587
5507;0.1588
5508;0.1582
5509;0.1584
5510;0.1573
5511;0.157
5512;0.1566
5513;0.1556
5514;0.1545
5515;0.1539
5516;0.1535
5517;0.1531
5518;0.1531
5519;0.1527
5520;0.1505
5521;0.1502
5522;0.1502
5523;0.1499
5524;0.1493
5525;0.1495
5526;0.1487
5527;0.1483
5528;0.148
5529;0.1477
5530;0.1467
5531;0.1463
5532;0.146
5533;0.1458
5534;0.1456
5535;0.1452
5536;0.1452
5537;0.1448
5538;0.145
5539;0.1447
5540;0.1439
5541;0.1434
5542;0.1429
5543;0.1425
5544;0.1423
5545;0.1423
5546;0.1419
5547;0.1418
5548;0.1414
5549;0.1411
5550;0.1397
5551;0.1396
5552;0.1393
5553;0.139
5554;0.1385
5555;0.1379
5556;0.1378
5557;0.1374
5558;0.1375
5559;0.1371
5560;0.1364
5561;0.1367
5562;0.1364
5563;0.1358
5564;0.1355
5565;0.1357
5566;0.1357
5567;0.136
5568;0.1357
5569;0.1349
5570;0.1347
5571;0.1346
5572;0.1346
5573;0.1345
5574;0.1333
5575;0.1332
5576;0.1319
5577;0.1319
5578;0.1319
5579;0.1319
5580;0.1313
5581;0.1307
5582;0.1304
5583;0.1302
5584;0.1298
5585;0.1292
5586;0.1277
5587;0.1274
5588;0.1273
5589;0.127
5590;0.1271
5591;0.1263
5592;0.1263
5593;0.1265
5594;0.1261
5595;0.1261
5596;0.1255
5597;0.1247
5598;0.1248
5599;0.1248
5600;0.1247
5601;0.1247
5602;0.1241
5603;0.1244
5604;0.1242
5605;0.1241
5606;0.1238
5607;0.1238
5608;0.1234
5609;0.1231
5610;0.1225
5611;0.1218
5612;0.1215
5613;0.1208
5614;0.1206
5615;0.1206
5616;0.1204
5617;0.1203
5618;0.1204
5619;0.1206
5620;0.1202
5621;0.1193
5622;0.119
5623;0.1189
5624;0.1173
5625;0.1167
5626;0.1165
5627;0.1161
5628;0.1161
5629;0.1152
5630;0.1153
5631;0.1152
5632;0.1155
5633;0.1148
5634;0.1143
5635;0.1145
5636;0.1145
5637;0.1136
5638;0.1137
5639;0.1123
5640;0.1117
5641;0.1119
5642;0.1112
5643;0.111
5644;0.1101
5645;0.11
5646;0.1095
5647;0.109
5648;0.109
5649;0.1078
5650;0.1077
5651;0.1075
5652;0.1075
5653;0.107
5654;0.1067
5655;0.1067
5656;0.1062
5657;0.106
5658;0.1055
5659;0.1053
5660;0.105
5661;0.1047
5662;0.1048
5663;0.1037
5664;0.1036
5665;0.1034
5666;0.1036
5667;0.1035
5668;0.1023
5669;0.1031
5670;0.103
5671;0.1029
5672;0.102
5673;0.1013
5674;0.1013
5675;0.1006
5676;0.1005
5677;0.1
5678;0.0991
5679;0.099
5680;0.0989
5681;0.0989
5682;0.0988
5683;0.0982
5684;0.098
5685;0.0979
5686;0.0975
5687;0.0976
5688;0.0972
5689;0.097
5690;0.0972
5691;0.097
5692;0.0964
5693;0.096
5694;0.0956
5695;0.0953
5696;0.095
5697;0.095
5698;0.0949
5699;0.0947
5700;0.0949
5701;0.0948
5702;0.0944
5703;0.0942
5704;0.0942
5705;0.094
5706;0.0936
5707;0.0929
5708;0.0929
5709;0.0927
5710;0.0924
5711;0.0924
5712;0.092
5713;0.0919
5714;0.0916
5715;0.0914
5716;0.0913
5717;0.0909
5718;0.0908
5719;0.0903
5720;0.0904
5721;0.0904
5722;0.09
5723;0.0897
5724;0.0897
5725;0.0895
5726;0.0893
5727;0.0888
5728;0.0886
5729;0.0884
5730;0.088
5731;0.0875
5732;0.0869
5733;0.0867
5734;0.0867
5735;0.0865
5736;0.0863
5737;0.0858
5738;0.0858
5739;0.0857
5740;0.0858
5741;0.0859
5742;0.086
5743;0.0856
5744;0.0856
5745;0.0856
5746;0.0853
5747;0.0851
5748;0.0848
5749;0.0845
5750;0.0843
5751;0.0841
5752;0.0842
5753;0.084
5754;0.0838
5755;0.0835
5756;0.0833
5757;0.083
5758;0.0828
5759;0.083
5760;0.0831
5761;0.0829
5762;0.0828
5763;0.083
5764;0.0828
5765;0.0831
5766;0.0828
5767;0.0827
5768;0.0825
5769;0.0827
5770;0.083
5771;0.0826
5772;0.0825
5773;0.0824
5774;0.0824
5775;0.0824
5776;0.0821
5777;0.082
5778;0.0819
5779;0.0818
5780;0.0815
5781;0.0813
5782;0.0812
5783;0.0813
5784;0.0813
5785;0.0812
5786;0.0808
5787;0.0806
5788;0.0802
5789;0.0798
5790;0.0796
5791;0.0793
5792;0.0793
5793;0.079
5794;0.0787
5795;0.0786
5796;0.0783
5797;0.0783
5798;0.0781
5799;0.078
5800;0.078
5801;0.078
5802;0.0778
5803;0.0781
5804;0.078
5805;0.078
5806;0.0776
5807;0.0775
5808;0.0772
5809;0.0771
5810;0.0767
5811;0.0765
5812;0.0766
5813;0.0766
5814;0.0764
5815;0.0765
5816;0.0761
5817;0.0761
5818;0.0759
5819;0.0756
5820;0.0754
5821;0.075
5822;0.0748
5823;0.0742
5824;0.0742
5825;0.0741
5826;0.0738
5827;0.0733
5828;0.0734
5829;0.0733
5830;0.0732
5831;0.0732
5832;0.0727
5833;0.0724
5834;0.0721
5835;0.0717
5836;0.0715
5837;0.0713
5838;0.0712
5839;0.0711
5840;0.071
5841;0.071
5842;0.0706
5843;0.0705
5844;0.0705
5845;0.0703
5846;0.0699
5847;0.0695
5848;0.0692
5849;0.0689
5850;0.0689
5851;0.0685
5852;0.068
5853;0.0678
5854;0.0677
5855;0.0678
5856;0.0675
5857;0.0671
5858;0.0669
5859;0.0666
5860;0.0665
5861;0.0663
5862;0.0661
5863;0.0658
5864;0.0655
5865;0.0654
5866;0.0653
5867;0.0652
5868;0.0642
5869;0.0642
5870;0.0641
5871;0.064
5872;0.0639
5873;0.0637
5874;0.0634
5875;0.0634
5876;0.0634
5877;0.0631
5878;0.063
5879;0.0629
5880;0.0626
5881;0.0625
5882;0.0624
5883;0.0623
5884;0.0619
5885;0.0616
5886;0.0614
5887;0.0611
5888;0.061
5889;0.0606
5890;0.0603
5891;0.0601
5892;0.0599
5893;0.0598
5894;0.0596
5895;0.0593
5896;0.0592
5897;0.0591
5898;0.059
5899;0.0589
5900;0.0591
5901;0.0598
5902;0.0605
5903;0.0595
5904;0.0611
5905;0.0608
5906;0.0591
5907;0.0584
5908;0.0573
5909;0.057
5910;0.0569
5911;0.0566
5912;0.0564
5913;0.0563
5914;0.0563
5915;0.0561
5916;0.0559
5917;0.0556
5918;0.0555
5919;0.0552
5920;0.055
5921;0.0548
5922;0.0547
5923;0.0548
5924;0.0545
5925;0.0542
5926;0.0542
5927;0.0539
5928;0.0534
5929;0.0532
5930;0.0529
5931;0.0528
5932;0.0527
5933;0.0523
5934;0.0522
5935;0.052
5936;0.052
5937;0.0517
5938;0.0515
5939;0.0516
5940;0.0514
5941;0.0514
5942;0.0514
5943;0.0514
5944;0.0513
5945;0.051
5946;0.051
5947;0.0508
5948;0.0503
5949;0.0504
5950;0.0503
5951;0.0501
5952;0.0501
5953;0.0502
5954;0.0503
5955;0.0503
5956;0.0502
5957;0.0502
5958;0.0501
5959;0.05
5960;0.0499
5961;0.0497
5962;0.0497
5963;0.0495
5964;0.0494
5965;0.0492
5966;0.049
5967;0.049
5968;0.0489
5969;0.0487
5970;0.0486
5971;0.0486
5972;0.048
5973;0.0476
5974;0.0479
5975;0.0478
5976;0.0477
5977;0.0476
5978;0.0471
5979;0.0472
5980;0.0473
5981;0.047
5982;0.047
5983;0.047
5984;0.0472
5985;0.0472
5986;0.0478
5987;0.0478
5988;0.0479
5989;0.0478
5990;0.0477
5991;0.0477
5992;0.0478
5993;0.0479
5994;0.0477
5995;0.0475
5996;0.0473
5997;0.0473
5998;0.0474
5999;0.0471
6000;0.0466
6001;0.0464
6002;0.0462
6003;0.0458
6004;0.0457
6005;0.0456
6006;0.0454
6007;0.0454
6008;0.0453
6009;0.0452
6010;0.045
6011;0.0449
6012;0.0449
6013;0.0448
6014;0.0449
6015;0.0446
6016;0.0445
6017;0.0444
6018;0.0443
6019;0.0443
6020;0.0444
6021;0.0444
6022;0.0443
6023;0.0445
6024;0.0446
6025;0.0445
6026;0.0443
6027;0.0441
6028;0.044
6029;0.044
6030;0.0439
6031;0.0439
6032;0.0438
6033;0.0439
6034;0.0437
6035;0.0435
6036;0.0434
6037;0.0434
6038;0.0431
6039;0.0432
6040;0.0431
6041;0.043
6042;0.043
6043;0.043
6044;0.043
6045;0.0428
6046;0.0429
6047;0.0429
6048;0.043
6049;0.0429
6050;0.0428
6051;0.0428
6052;0.0427
6053;0.0431
6054;0.0426
6055;0.0425
6056;0.0426
6057;0.0426
6058;0.0435
6059;0.0437
6060;0.0438
6061;0.0441
6062;0.0439
6063;0.0438
6064;0.0438
6065;0.0438
6066;0.0421
6067;0.0421
6068;0.0422
6069;0.0423
6070;0.0424
6071;0.0424
6072;0.0425
6073;0.0423
6074;0.0423
6075;0.0425
6076;0.0424
6077;0.0424
6078;0.0426
6079;0.0426
6080;0.0424
6081;0.0421
6082;0.0423
6083;0.0424
6084;0.0425
6085;0.0424
6086;0.0423
6087;0.0422
6088;0.0418
6089;0.0418
6090;0.0418
6091;0.0418
6092;0.0417
6093;0.0417
6094;0.0419
6095;0.0418
6096;0.0419
6097;0.0419
6098;0.0419
6099;0.0419
6100;0.0419
6101;0.0418
6102;0.0418
6103;0.0417
6104;0.0416
6105;0.0418
6106;0.0417
6107;0.0416
6108;0.0417
6109;0.0416
6110;0.0414
6111;0.0414
6112;0.0414
6113;0.0414
6114;0.0414
6115;0.0413
6116;0.0412
6117;0.0412
6118;0.0412
6119;0.0413
6120;0.0412
6121;0.0412
6122;0.0411
6123;0.041
6124;0.0411
6125;0.041
6126;0.041
6127;0.0409
6128;0.0409
6129;0.0409
6130;0.0409
6131;0.041
6132;0.0407
6133;0.0406
6134;0.0406
6135;0.0404
6136;0.0404
6137;0.0404
6138;0.0405
6139;0.0409
6140;0.0409
6141;0.0408
6142;0.0406
6143;0.0404
6144;0.0401
6145;0.04
6146;0.0401
6147;0.0399
6148;0.0398
6149;0.0398
6150;0.0398
6151;0.0398
6152;0.0397
6153;0.0399
6154;0.0404
6155;0.0405
6156;0.0399
6157;0.0387
6158;0.0384
6159;0.0383
6160;0.0383
6161;0.0383
6162;0.038
6163;0.038
6164;0.0379
6165;0.0379
6166;0.0378
6167;0.0377
6168;0.0377
6169;0.0374
6170;0.0373
6171;0.0369
6172;0.0367
6173;0.0367
6174;0.0366
6175;0.0366
6176;0.0367
6177;0.0365
6178;0.0365
6179;0.0364
6180;0.0363
6181;0.0365
6182;0.0365
6183;0.0365
6184;0.0365
6185;0.0364
6186;0.0365
6187;0.0363
6188;0.0363
6189;0.0362
6190;0.0363
6191;0.0363
6192;0.0365
6193;0.0364
6194;0.0364
6195;0.0364
6196;0.0363
6197;0.0361
6198;0.0359
6199;0.0358
6200;0.0358
6201;0.0357
6202;0.0358
6203;0.0358
6204;0.0358
6205;0.0357
6206;0.0356
6207;0.0353
6208;0.0353
6209;0.0352
6210;0.0351
6211;0.0349
6212;0.0348
6213;0.0349
6214;0.0347
6215;0.0344
6216;0.0344
6217;0.0342
6218;0.0342
6219;0.0342
6220;0.0342
6221;0.0341
6222;0.034
6223;0.034
6224;0.034
6225;0.034
6226;0.0341
6227;0.0341
6228;0.034
6229;0.0339
6230;0.0339
6231;0.0339
6232;0.0338
6233;0.0338
6234;0.0339
6235;0.0339
6236;0.0339
6237;0.0338
6238;0.0339
6239;0.0339
6240;0.0338
6241;0.0337
6242;0.0338
6243;0.0342
6244;0.0339
6245;0.033
6246;0.0327
6247;0.0325
6248;0.0353
6249;0.0326
6250;0.0314
6251;0.0312
6252;0.0312
6253;0.0312
6254;0.0312
6255;0.0311
6256;0.0311
6257;0.0313
6258;0.0313
6259;0.0313
6260;0.0313
6261;0.0312
6262;0.0312
6263;0.0313
6264;0.0312
6265;0.031
6266;0.031
6267;0.031
6268;0.0311
6269;0.0311
6270;0.0314
6271;0.0315
6272;0.0311
6273;0.031
6274;0.0307
6275;0.0307
6276;0.0307
6277;0.0308
6278;0.0306
6279;0.0306
6280;0.0308
6281;0.031
6282;0.031
6283;0.031
6284;0.031
6285;0.0311
6286;0.031
6287;0.0311
6288;0.0312
6289;0.0313
6290;0.0312
6291;0.0317
6292;0.0318
6293;0.0312
6294;0.031
6295;0.0309
6296;0.031
6297;0.0308
6298;0.0314
6299;0.0315
6300;0.0321
6301;0.0322
6302;0.0326
6303;0.0327
6304;0.0326
6305;0.0324
6306;0.0325
6307;0.0332
6308;0.0306
6309;0.0312
6310;0.0317
6311;0.0323
6312;0.032
6313;0.0334
6314;0.0333
6315;0.033
6316;0.033
6317;0.0321
6318;0.0334
6319;0.0334
6320;0.0342
6321;0.0351
6322;0.0348
6323;0.0336
6324;0.0358
6325;0.0359
6326;0.0363
6327;0.0353
6328;0.0341
6329;0.0334
6330;0.0325
6331;0.0346
6332;0.0339
6333;0.0307
6334;0.0296
6335;0.0308
6336;0.0316
6337;0.0324
6338;0.0351
6339;0.0362
6340;0.0355
6341;0.0352
6342;0.0337
6343;0.0336
6344;0.0369
6345;0.0399
6346;0.032
6347;0.023
6348;0.0226
6349;0.0223
6350;0.0221
6351;0.022
6352;0.0219
6353;0.0217
6354;0.0217
6355;0.0217
6356;0.0216
6357;0.0215
6358;0.0214
6359;0.021
6360;0.0206
6361;0.0202
6362;0.0202
6363;0.0201
6364;0.0199
6365;0.0197
6366;0.0195
6367;0.0191
6368;0.019
6369;0.019
6370;0.0186
6371;0.0183
6372;0.0181
6373;0.018
6374;0.018
6375;0.0179
6376;0.0178
6377;0.0178
6378;0.0177
6379;0.0177
6380;0.0177
6381;0.0177
6382;0.0177
6383;0.0177
6384;0.0177
6385;0.0176
6386;0.0174
6387;0.0174
6388;0.0173
6389;0.0173
6390;0.0173
6391;0.0172
6392;0.0173
6393;0.0172
6394;0.0152
6395;0.0151
6396;0.015
6397;0.015
6398;0.015
6399;0.015
6400;0.015
6401;0.0149
6402;0.0149
6403;0.0148
6404;0.0148
6405;0.0147
6406;0.0147
6407;0.0146
6408;0.0146
6409;0.0146
6410;0.0145
6411;0.0145
6412;0.0145
6413;0.0144
6414;0.0143
6415;0.0142
6416;0.0142
6417;0.0141
6418;0.0141
6419;0.0142
6420;0.0141
6421;0.0141
6422;0.0141
6423;0.0141
6424;0.014
6425;0.0139
6426;0.0139
6427;0.0139
6428;0.0139
6429;0.0138
6430;0.0138
6431;0.0139
6432;0.0138
6433;0.0138
6434;0.0137
6435;0.0137
6436;0.0137
6437;0.0136
6438;0.0136
6439;0.0136
6440;0.0135
6441;0.0135
6442;0.0135
6443;0.0135
6444;0.0134
6445;0.0133
6446;0.0133
6447;0.0133
6448;0.0133
6449;0.0132
6450;0.0132
6451;0.0132
6452;0.0131
6453;0.0131
6454;0.0131
6455;0.013
6456;0.013
6457;0.013
6458;0.0129
6459;0.0129
6460;0.0128
6461;0.0128
6462;0.0127
6463;0.0126
6464;0.0125
6465;0.0124
6466;0.0124
6467;0.0123
6468;0.0123
6469;0.0123
6470;0.0123
6471;0.0123
6472;0.0123
6473;0.0122
6474;0.0122
6475;0.0122
6476;0.0122
6477;0.0121
6478;0.0121
6479;0.0121
6480;0.0121
6481;0.0121
6482;0.012
6483;0.0119
6484;0.0119
6485;0.0119
6486;0.0118
6487;0.0118
6488;0.0118
6489;0.0117
6490;0.0117
6491;0.0117
6492;0.0117
6493;0.0117
6494;0.0117
6495;0.0117
6496;0.0118
6497;0.0118
6498;0.0118
6499;0.0117
6500;0.0117
6501;0.0118
6502;0.0117
6503;0.0117
6504;0.0117
6505;0.0116
6506;0.0117
6507;0.0116
6508;0.0117
6509;0.0117
6510;0.0117
6511;0.0116
6512;0.0116
6513;0.0115
6514;0.0115
6515;0.0115
6516;0.0115
6517;0.0115
6518;0.0115
6519;0.0115
6520;0.0114
6521;0.0114
6522;0.0114
6523;0.0114
6524;0.0113
6525;0.0113
6526;0.0112
6527;0.0112
6528;0.0112
6529;0.0112
6530;0.0112
6531;0.0112
6532;0.0112
6533;0.0112
6534;0.0111
6535;0.011
6536;0.011
6537;0.011
6538;0.0109
6539;0.0109
6540;0.0109
6541;0.0109
6542;0.0109
6543;0.0109
6544;0.0108
6545;0.0108
6546;0.0108
6547;0.0107
6548;0.0107
6549;0.0106
6550;0.0105
6551;0.0105
6552;0.0104
6553;0.0104
6554;0.0103
6555;0.0104
6556;0.0103
6557;0.0103
6558;0.0102
6559;0.0101
6560;0.0101
6561;0.0102
6562;0.0102
6563;0.0102
6564;0.0102
6565;0.0101
6566;0.0101
6567;0.0101
6568;0.01
6569;0.01
6570;0.01
6571;0.0099
6572;0.0099
6573;0.0098
6574;0.0098
6575;0.0098
6576;0.0097
6577;0.0097
6578;0.0097
6579;0.0097
6580;0.0096
6581;0.0097
6582;0.0096
6583;0.0096
6584;0.0097
6585;0.0096
6586;0.0096
6587;0.0096
6588;0.0096
6589;0.0096
6590;0.0095
6591;0.0095
6592;0.0095
6593;0.0095
6594;0.0095
6595;0.0095
6596;0.0095
6597;0.0094
6598;0.0094
6599;0.0094
6600;0.0094
6601;0.0095
6602;0.0094
6603;0.0094
6604;0.0094
6605;0.0094
6606;0.0095
6607;0.0095
6608;0.0094
6609;0.0094
6610;0.0094
6611;0.0094
6612;0.0094
6613;0.0094
6614;0.0094
6615;0.0093
6616;0.0092
6617;0.0092
6618;0.0092
6619;0.0092
6620;0.0092
6621;0.0091
6622;0.0091
6623;0.0091
6624;0.0091
6625;0.0091
6626;0.0091
6627;0.009
6628;0.0091
6629;0.0091
6630;0.0091
6631;0.0091
6632;0.009
6633;0.009
6634;0.009
6635;0.009
6636;0.009
6637;0.009
6638;0.0089
6639;0.0089
6640;0.0088
6641;0.0087
6642;0.0087
6643;0.0087
6644;0.0087
6645;0.0087
6646;0.0087
6647;0.0087
6648;0.0087
6649;0.0087
6650;0.0087
6651;0.0087
6652;0.0087
6653;0.0087
6654;0.0087
6655;0.0087
6656;0.0087
6657;0.0087
6658;0.0086
6659;0.0087
6660;0.0086
6661;0.0086
6662;0.0086
6663;0.0085
6664;0.0085
6665;0.0085
6666;0.0084
6667;0.0084
6668;0.0083
6669;0.0083
6670;0.0083
6671;0.0083
6672;0.0083
6673;0.0083
6674;0.0083
6675;0.0083
6676;0.0083
6677;0.0082
6678;0.0083
6679;0.0083
6680;0.0082
6681;0.0082
6682;0.0083
6683;0.0083
6684;0.0083
6685;0.0082
6686;0.0082
6687;0.0082
6688;0.0082
6689;0.0082
6690;0.0081
6691;0.0082
6692;0.0082
6693;0.0081
6694;0.0081
6695;0.0081
6696;0.0081
6697;0.0081
6698;0.0081
6699;0.0081
6700;0.008
6701;0.008
6702;0.0079
6703;0.0079
6704;0.0079
6705;0.0078
6706;0.0078
6707;0.0078
6708;0.0078
6709;0.0077
6710;0.0077
6711;0.0077
6712;0.0076
6713;0.0076
6714;0.0075
6715;0.0075
6716;0.0075
6717;0.0075
6718;0.0075
6719;0.0075
6720;0.0074
6721;0.0074
6722;0.0072
6723;0.0073
6724;0.0073
6725;0.0073
6726;0.0073
6727;0.0074
6728;0.0074
6729;0.0075
6730;0.0075
6731;0.0074
6732;0.0074
6733;0.0074
6734;0.0074
6735;0.0075
6736;0.0073
6737;0.0074
6738;0.0072
6739;0.0072
6740;0.0071
6741;0.0071
6742;0.0071
6743;0.0071
6744;0.0071
6745;0.007
6746;0.007
6747;0.0071
6748;0.0071
6749;0.0071
6750;0.007
6751;0.007
6752;0.007
6753;0.0071
6754;0.0071
6755;0.0071
6756;0.0071
6757;0.0071
6758;0.0071
6759;0.0071
6760;0.0071
6761;0.0071
6762;0.0071
6763;0.0071
6764;0.0071
6765;0.0071
6766;0.0071
6767;0.0071
6768;0.007
6769;0.0071
6770;0.007
6771;0.007
6772;0.007
6773;0.007
6774;0.007
6775;0.007
6776;0.007
6777;0.0069
6778;0.0069
6779;0.0069
6780;0.0069
6781;0.0069
6782;0.0069
6783;0.0069
6784;0.0069
6785;0.0069
6786;0.0069
6787;0.0069
6788;0.0069
6789;0.0069
6790;0.0069
6791;0.0069
6792;0.0069
6793;0.0069
6794;0.0069
6795;0.0069
6796;0.0069
6797;0.0069
6798;0.0069
6799;0.0069
6800;0.0069
6801;0.0069
6802;0.0069
6803;0.0069
6804;0.0069
6805;0.0069
6806;0.0069
6807;0.0069
6808;0.0069
6809;0.0069
6810;0.0068
6811;0.0068
6812;0.0069
6813;0.0068
6814;0.0068
6815;0.0068
6816;0.0068
6817;0.0067
6818;0.0067
6819;0.0067
6820;0.0067
6821;0.0067
6822;0.0067
6823;0.0067
6824;0.0067
6825;0.0067
6826;0.0066
6827;0.0066
6828;0.0066
6829;0.0066
6830;0.0066
6831;0.0066
6832;0.0066
6833;0.0066
6834;0.0066
6835;0.0065
6836;0.0065
6837;0.0065
6838;0.0065
6839;0.0065
6840;0.0065
6841;0.0064
6842;0.0064
6843;0.0064
6844;0.0063
6845;0.0063
6846;0.0063
6847;0.0063
6848;0.0063
6849;0.0063
6850;0.0063
6851;0.0063
6852;0.0062
6853;0.0062
6854;0.0062
6855;0.0062
6856;0.0062
6857;0.0062
6858;0.0062
6859;0.0062
6860;0.0061
6861;0.0061
6862;0.0061
6863;0.0061
6864;0.0061
6865;0.0061
6866;0.006
6867;0.006
6868;0.006
6869;0.006
6870;0.006
6871;0.0059
6872;0.0059
6873;0.0059
6874;0.0058
6875;0.0059
6876;0.0058
6877;0.0058
6878;0.0058
6879;0.0058
6880;0.0058
6881;0.0058
6882;0.0057
6883;0.0057
6884;0.0056
6885;0.0056
6886;0.0056
6887;0.0055
6888;0.0055
6889;0.0055
6890;0.0055
6891;0.0055
6892;0.0055
6893;0.0055
6894;0.0055
6895;0.0055
6896;0.0055
6897;0.0055
6898;0.0055
6899;0.0054
6900;0.0054
6901;0.0054
6902;0.0054
6903;0.0054
6904;0.0054
6905;0.0054
6906;0.0053
6907;0.0053
6908;0.0053
6909;0.0052
6910;0.0051
6911;0.0051
6912;0.0051
6913;0.0052
6914;0.0051
6915;0.0051
6916;0.0051
6917;0.0051
6918;0.005
6919;0.005
6920;0.005
6921;0.005
6922;0.005
6923;0.0051
6924;0.0051
6925;0.0051
6926;0.0051
6927;0.0051
6928;0.0051
6929;0.0051
6930;0.005
6931;0.005
6932;0.005
6933;0.005
6934;0.0051
6935;0.0051
6936;0.005
6937;0.0051
6938;0.005
6939;0.005
6940;0.005
6941;0.0049
6942;0.0049
6943;0.005
6944;0.005
6945;0.0049
6946;0.0049
6947;0.005
6948;0.005
6949;0.005
6950;0.0049
6951;0.0049
6952;0.0049
6953;0.0049
6954;0.0049
6955;0.0049
6956;0.0049
6957;0.0049
6958;0.0049
6959;0.0049
6960;0.0049
6961;0.0049
6962;0.0049
6963;0.0049
6964;0.0049
6965;0.0049
6966;0.0049
6967;0.0049
6968;0.0049
6969;0.0049
6970;0.0048
6971;0.0048
6972;0.0048
6973;0.0048
6974;0.0048
6975;0.0048
6976;0.0047
6977;0.0047
6978;0.0047
6979;0.0047
6980;0.0047
6981;0.0047
6982;0.0047
6983;0.0047
6984;0.0047
6985;0.0047
6986;0.0047
6987;0.0047
6988;0.0047
6989;0.0046
6990;0.0046
6991;0.0046
6992;0.0046
6993;0.0046
6994;0.0046
6995;0.0046
6996;0.0046
6997;0.0046
6998;0.0046
6999;0.0046
7000;0.0046
7001;0.0046
7002;0.0046
7003;0.0046
7004;0.0046
7005;0.0046
7006;0.0045
7007;0.0046
7008;0.0046
7009;0.0046
7010;0.0045
7011;0.0045
7012;0.0045
7013;0.0045
7014;0.0045
7015;0.0044
7016;0.0044
7017;0.0044
7018;0.0044
7019;0.0044
7020;0.0044
7021;0.0044
7022;0.0044
7023;0.0044
7024;0.0044
7025;0.0044
7026;0.0044
7027;0.0044
7028;0.0044
7029;0.0044
7030;0.0044
7031;0.0044
7032;0.0044
7033;0.0044
7034;0.0044
7035;0.0044
7036;0.0044
7037;0.0044
7038;0.0044
7039;0.0044
7040;0.0044
7041;0.0044
7042;0.0044
7043;0.0044
7044;0.0043
7045;0.0043
7046;0.0043
7047;0.0043
7048;0.0043
7049;0.0043
7050;0.0043
7051;0.0043
7052;0.0043
7053;0.0043
7054;0.0042
7055;0.0042
7056;0.0042
7057;0.0042
7058;0.0042
7059;0.0041
7060;0.0041
7061;0.0041
7062;0.0041
7063;0.0041
7064;0.004
7065;0.004
7066;0.004
7067;0.004
7068;0.004
7069;0.004
7070;0.004
7071;0.004
7072;0.004
7073;0.004
7074;0.0039
7075;0.004
7076;0.004
7077;0.004
7078;0.004
7079;0.004
7080;0.0039
7081;0.004
7082;0.0039
7083;0.0039
7084;0.0039
7085;0.0039
7086;0.004
7087;0.0039
7088;0.0039
7089;0.0039
7090;0.0039
7091;0.0038
7092;0.0038
7093;0.0038
7094;0.0038
7095;0.0037
7096;0.0037
7097;0.0037
7098;0.0037
7099;0.0037
7100;0.0037
7101;0.0037
7102;0.0037
7103;0.0037
7104;0.0037
7105;0.0037
7106;0.0036
7107;0.0036
7108;0.0035
7109;0.004
7110;0.0038
7111;0.0037
7112;0.0036
7113;0.0035
7114;0.0035
7115;0.0035
7116;0.0034
7117;0.0035
7118;0.0034
7119;0.0034
7120;0.0034
7121;0.0034
7122;0.0034
7123;0.0034
7124;0.0033
7125;0.0033
7126;0.0033
7127;0.0033
7128;0.0032
7129;0.0032
7130;0.0032
7131;0.0032
7132;0.0032
7133;0.0031
7134;0.0031
7135;0.0031
7136;0.0031
7137;0.0031
7138;0.0031
7139;0.003
7140;0.003
7141;0.003
7142;0.003
7143;0.003
7144;0.003
7145;0.003
7146;0.003
7147;0.003
7148;0.003
7149;0.003
7150;0.003
7151;0.003
7152;0.003
7153;0.003
7154;0.003
7155;0.003
7156;0.003
7157;0.003
7158;0.003
7159;0.003
7160;0.003
7161;0.003
7162;0.003
7163;0.0029
7164;0.0029
7165;0.0029
7166;0.0029
7167;0.0029
7168;0.003
7169;0.0029
7170;0.0029
7171;0.0029
7172;0.0029
7173;0.0029
7174;0.0029
7175;0.0029
7176;0.0029
7177;0.0029
7178;0.0028
7179;0.0028
7180;0.0028
7181;0.0028
7182;0.0028
7183;0.0028
7184;0.0028
7185;0.0028
7186;0.0028
7187;0.0028
7188;0.0028
7189;0.0028
7190;0.0028
7191;0.0028
7192;0.0028
7193;0.0028
7194;0.0028
7195;0.0028
7196;0.0028
7197;0.0028
7198;0.0028
7199;0.0028
7200;0.0028
7201;0.0028
7202;0.0028
7203;0.0028
7204;0.0028
7205;0.0028
7206;0.0028
7207;0.0028
7208;0.0028
7209;0.0028
7210;0.0028
7211;0.0028
7212;0.0028
7213;0.0028
7214;0.0028
7215;0.0027
7216;0.0027
